id,mass,x,y,z,vx,vy,vz
321,64.0176,0.339142,-5.10965,-7.17474,0.0780875,-0.0680778,0.0757798
322,69.0368,-5.08794,-8.46594,7.40916,-0.0207232,0.0694943,-0.0929073
323,87.2168,-9.69392,9.16212,-1.15079,0.0367046,-0.0884242,-0.0547367
324,35.2645,8.84024,-2.26579,-2.01732,-0.0553341,-0.0547524,-0.0584437
325,39.2282,-6.45309,4.0061,-8.20847,0.0482696,0.0982043,-0.0532772
326,33.6437,3.29473,-4.50061,-7.76194,-0.0222072,0.0841806,0.00960173
327,8.86364,-1.93498,-6.68526,-2.56851,0.096852,0.0052657,0.0637634
328,36.3619,4.27922,4.0249,9.81843,0.00855991,0.0476661,-0.0261923
329,69.7678,9.66803,-1.58701,6.94377,0.0517027,-0.0027531,-0.019317
330,65.3166,8.74032,3.88215,-3.76034,0.0297273,0.082574,-0.014039
331,34.5147,6.62557,-5.93914,6.3653,-0.0625533,0.0816463,-0.00239199
332,83.3603,1.26585,-1.432,9.80651,-0.0496032,0.0223355,0.0141497
333,13.1309,-4.80333,-9.46311,-8.44985,0.0662582,-0.00552441,-0.0313192
334,23.9992,4.15052,-5.4605,-0.129609,-0.0963486,0.0232781,-0.0308253
335,34.8009,-9.64946,6.32333,-2.83884,-0.0926771,0.0468307,-0.0738985
336,24.8983,-6.78402,8.3928,5.55798,-0.0844798,0.0661152,0.0811625
337,13.3808,2.91545,9.18378,8.85288,-0.0756469,-0.0556061,-0.0481378
338,19.735,3.71032,-2.13999,-6.20591,-0.0605135,-0.081136,-0.0760116
339,50.2384,-6.24032,-0.213326,7.45106,0.0216246,-0.0753083,0.0885371
340,96.5974,5.02419,9.69521,4.81958,0.067322,0.0219475,-0.00273522
341,15.4669,-7.30517,8.49668,-0.999975,0.0740953,-0.0196302,0.0643497
342,80.1715,-0.00954789,0.283329,7.91979,-0.0311365,-0.0414406,-0.0560063
343,16.2193,5.76703,-2.22093,-9.90428,0.00813029,0.087413,0.0465875
344,35.1126,-2.19645,-2.11608,-1.92777,0.0546084,-0.0347635,0.0408358
345,36.3119,-2.60206,1.56867,-1.6685,0.0994178,-0.0880897,-0.0118236
346,49.6745,7.80838,-8.98451,-5.76863,0.00649676,-0.016075,0.0862399
347,44.259,-3.24756,-6.14359,1.40365,-0.0434693,0.0249934,0.0894005
348,65.8288,4.13524,-9.4659,6.32836,0.0332,-0.047732,-0.0309984
349,78.9754,-0.149975,-1.24472,7.6851,-0.034861,0.00757551,0.0363179
350,86.3755,-3.98293,4.92424,7.83845,-0.0727457,-0.0540151,0.0801314
351,93.1232,-1.44702,-5.51875,0.0885731,-0.0712696,-0.0130859,0.0287271
352,53.2676,-7.56984,6.2372,-1.0244,0.00104026,0.0136769,-0.0892018
353,98.5622,-3.25824,-9.64397,-8.70391,0.0953063,-0.0619638,-0.0515201
354,53.9825,3.07297,6.42452,5.14336,-0.0854956,0.0831131,0.0250808
355,88.1686,-8.69235,5.63263,-6.65192,-0.0305651,-0.0638189,0.0865416
356,34.7342,-7.52616,-2.21526,3.3145,0.0270067,-0.0874729,-0.0220123
357,93.6097,7.22179,-9.19117,3.32828,-0.0265284,-0.00165156,-0.0102482
358,93.5084,2.2201,6.85462,-9.20394,-0.0676614,-0.0676139,0.0432088
359,15.2369,-5.20474,3.66994,-0.738148,-0.0113446,-0.0299085,-0.00708248
360,90.9514,-9.37215,2.35477,-5.13371,0.0259592,-0.0418646,-0.0448403
361,73.3995,8.48275,-6.43911,-0.704275,0.0482026,0.0953329,0.0654493
362,71.5647,8.95928,9.75658,3.41675,-0.0837111,0.0634957,0.00452086
363,61.5142,-8.95246,4.93222,-3.72379,0.0302977,-0.0439346,0.0890615
364,91.2445,6.34667,-9.04078,-9.53163,-0.00308089,0.0423496,0.0890307
365,47.9927,-7.5508,4.67445,6.88736,0.092752,-0.0928231,-0.0492716
366,88.7663,-1.82363,-9.28633,-1.51226,0.0167289,0.0652531,0.012501
367,63.1904,-6.2349,-7.65533,-0.212705,0.0575639,0.0140205,-0.0216373
368,64.2464,-7.73509,7.7962,-6.79152,-0.0101531,-0.0508798,-0.0758147
369,1.56252,-3.48042,7.86543,6.02772,-0.0273053,0.0141656,-0.0153074
370,47.2626,1.39151,3.73813,-6.19822,0.094478,0.00941628,-0.0867173
371,98.2947,-4.62771,-7.71438,1.57018,0.0290529,0.0298703,0.0659241
372,23.9954,-7.32441,9.85548,-4.1338,0.00932614,0.0840235,-0.0529119
373,15.0492,-6.94968,5.94373,6.07196,0.0852662,0.0418664,0.0738812
374,76.4316,6.80836,4.91722,3.43556,-0.0580184,0.0994804,-0.0339469
375,30.8971,-1.15925,-4.41215,-2.08399,0.0740092,-0.0547873,0.0856558
376,20.3113,8.92991,-7.33298,-7.82442,0.0704054,0.0819833,-0.0286989
377,38.943,-7.48925,1.15094,0.455954,0.0653078,0.0130902,-0.0577269
378,77.6954,-1.55594,3.45128,-5.80151,-0.0504549,-0.000432845,0.0689965
379,79.2989,5.46025,-1.41905,-7.67664,0.0624523,0.0240238,-0.0972438
380,99.0346,-7.99577,0.747861,0.53245,-0.0998276,0.0748113,0.0389846
381,69.8191,-8.04039,4.39879,-1.2909,-0.0828802,0.0995832,-0.08103
382,19.0525,3.84498,-8.38079,-5.84688,-0.0634809,-0.0157039,0.0318567
383,80.753,-7.31286,0.508935,-7.37003,0.040616,0.012818,-0.022848
384,21.21,-7.85048,-9.05942,-1.50372,0.0769663,0.0352425,0.0655417
385,64.8713,-3.37776,-2.65336,2.46731,0.0321667,-0.0472097,-0.0754125
386,93.1404,-8.6514,4.829,-4.38614,-0.0716205,0.00275793,0.0748874
387,1.97543,-4.44612,-3.78174,-1.2674,-0.0278828,-0.0435321,-0.0547806
388,45.5643,8.60902,5.37585,-0.0746587,-0.0842114,0.0208175,0.0753733
389,53.8232,8.49223,-3.1466,-2.95531,0.0297379,-0.0702521,-0.00175515
390,14.9171,-2.27153,-6.29444,6.70861,-0.0268429,-0.0854892,0.099207
391,84.0314,-5.50526,4.954,-0.786063,-0.0193438,0.0445494,-0.00644591
392,26.8926,3.87392,-0.579177,9.21959,-0.0302937,0.00414996,-0.039053
393,62.8841,-7.32426,0.897417,-1.65091,-0.0154776,0.0954027,-0.0755329
394,4.40034,-8.51207,-9.00448,-6.84639,0.0936274,0.0260203,0.0559114
395,43.6218,7.33263,-0.415126,-3.65438,-0.0496189,-0.0452134,-0.0778846
396,40.3807,2.14779,1.18483,-7.82026,0.0167229,0.00250815,0.0761553
397,52.8475,-2.2253,0.357848,8.57547,0.016098,-0.0923834,0.0975026
398,80.0665,7.84698,-6.04043,5.87283,0.00419767,-0.032008,0.0501514
399,82.9506,4.43784,0.677836,-7.66234,-0.0363982,0.0703873,0.0196164
400,20.8765,0.547984,-0.827469,-5.31958,-0.0980399,0.0953047,0.073342
401,95.5652,6.30908,3.7501,-1.82454,0.076837,-0.0271843,-0.00729709
402,54.9985,-4.53948,-5.92102,4.47779,0.0288843,0.0546503,-0.0538468
403,11.5638,4.45143,0.442033,-8.6649,0.00100757,-0.0859036,0.0590269
404,94.4848,1.30684,-4.32314,7.83746,-0.0872014,-0.0709448,0.0279209
405,42.3505,6.37744,2.61738,-7.68821,0.0531798,0.025377,0.0549159
406,37.6692,8.17718,-0.068264,-8.40951,-0.0535811,-0.0854169,0.0338648
407,61.8319,-5.58052,8.95067,9.75813,-0.0987507,0.0920783,-0.0693254
408,80.503,5.15453,-5.68298,2.76927,0.0705896,-0.083253,0.0300736
409,44.524,4.04485,3.92109,1.89378,-0.0856165,0.0886204,0.0709847
410,96.1119,0.541483,4.87693,6.63361,0.0546978,0.00967237,0.0361587
411,69.9743,-6.11834,-4.62672,3.97918,0.0513178,0.0534815,-0.0981728
412,10.9095,8.30564,2.23195,-4.02394,0.0257401,-0.0426823,0.0519035
413,53.8647,-0.367818,-7.94237,-9.59203,0.0825949,0.0376279,0.057761
414,33.1463,8.46734,6.25007,-0.0881813,-0.029218,-0.00714464,-0.0197846
415,49.1573,-6.23706,-3.50587,7.73739,-0.0993882,-0.00456727,0.00428032
416,79.3743,-6.65816,-3.20305,4.61614,-0.00330883,0.0289773,0.00859917
417,48.3776,7.36609,7.43907,-6.1839,0.043561,-0.0896535,-0.0733999
418,86.4399,-9.76537,3.57763,6.43031,0.0943156,0.0866864,0.000545557
419,51.5482,7.49671,-3.48967,2.27347,-0.0146807,0.0282311,-0.0221282
420,74.6469,5.93925,-6.07481,1.09931,0.00938777,-0.0539698,-0.088301
421,74.4781,-5.50116,2.12192,-3.92804,0.0314531,0.0278301,-0.0195839
422,47.3441,0.819427,-1.83465,7.8833,0.0883079,0.0932927,0.0113495
423,11.2934,-5.31833,-4.7135,-0.302443,0.078376,-0.0939892,0.049318
424,3.62671,5.864,2.46622,2.37636,-0.0487783,-0.016549,-0.0962289
425,6.46933,-9.1575,-5.22736,0.917792,-0.096697,0.0463099,0.0276343
426,29.6479,-0.990935,8.65729,-7.95193,-0.0557825,0.0197706,-0.0257184
427,60.3869,-10.0023,9.7793,0.428757,-0.0471624,-0.00442055,0.0772632
428,3.12917,3.74472,1.73437,-1.61598,0.0398453,0.0296767,-0.0688654
429,97.764,5.38001,8.79304,-7.1777,0.000651004,0.048225,0.0685707
430,13.3443,-5.55725,-8.93656,-6.73802,0.0397319,0.0614093,0.0217195
431,43.9768,-6.80736,3.66438,-8.55374,-0.0483253,-0.0594542,0.0468641
432,3.98521,1.51054,8.1711,1.95226,-0.0725296,0.0320598,0.057846
433,64.8931,-1.49518,3.48394,-1.35959,-0.0668332,0.0262869,-0.0370405
434,28.8935,8.88267,1.77319,-5.12458,-0.0912666,0.0650752,0.0814615
435,56.6563,4.58701,6.05034,-2.57699,0.0528103,-0.00691917,-0.0674629
436,80.3496,-1.95436,4.22922,-1.75951,0.0639754,-0.023625,0.0773985
437,66.1923,6.37562,1.17273,1.76139,-0.0559975,-0.00260849,-0.0649134
438,49.2923,6.23406,4.4114,9.02288,-0.0238615,0.0359481,-0.0664288
439,46.542,-7.68996,6.33489,6.89477,-0.0554492,-0.0579181,0.0551384
440,56.8287,-9.26187,-2.40839,-9.49302,0.0394941,0.0725607,0.0935714
441,61.2043,-5.13067,5.80123,6.47208,0.0779397,-0.0692979,0.0902868
442,26.0957,-3.20251,-4.72964,9.0649,-0.037549,-0.0809509,-0.0616094
443,95.7702,-4.28953,-6.70667,0.379024,0.050378,0.0121644,0.0816058
444,45.297,2.09881,6.38566,8.14236,-0.0399911,-0.0473261,0.0735044
445,91.7717,9.00176,1.77965,4.72389,-0.0388396,-0.0449581,-0.0209333
446,92.2445,-8.24037,-9.83279,-7.02844,-0.0238889,0.0142592,0.0627008
447,72.099,-0.707184,-3.46323,-0.186717,-0.0789616,0.074013,0.0501898
448,34.9188,7.18159,3.07074,-8.81962,-0.0486211,0.0280301,-0.0842988
449,63.37,1.67169,-8.20768,5.34379,0.0987181,-0.0940492,-0.0513539
450,58.137,-3.6554,-2.02117,-1.97252,0.00616274,0.0214076,-0.0188191
451,25.0247,-1.92448,-1.34079,0.0574358,0.0388375,-0.0298006,-0.0652897
452,9.25,-7.5295,1.11815,5.3561,-0.00955789,-0.0414497,0.0361782
453,98.4062,4.83572,-5.42427,-5.45355,0.0814906,0.0346219,0.0613469
454,63.343,-1.2891,2.13029,-9.90382,-0.0632932,-0.0887684,0.0139794
455,61.3437,-9.30848,-9.56962,7.41989,0.00447752,-0.0757688,0.0199403
456,19.9619,6.64307,-5.05398,-0.956044,-0.0147855,0.0874574,-0.0944567
457,95.8324,8.31249,-7.20718,6.29966,0.0154105,-0.0258609,-0.0381116
458,25.4967,8.44605,-1.54738,1.69401,0.0975916,-0.00428922,0.0972342
459,82.094,6.86715,6.93834,-0.827278,0.00657285,0.0441176,-0.0549496
460,34.7647,9.16431,-5.61104,-8.75754,-0.0807294,-0.0853641,0.073955
461,76.2007,-0.0464619,-6.38623,3.89197,-0.0327835,-0.00599545,-0.087649
462,70.9925,-0.000343064,-8.3971,-0.716205,0.0991213,0.0857117,0.0899246
463,59.9948,0.762139,-5.12591,9.19029,-0.0463424,0.00727173,0.00910158
464,62.9017,-4.7114,-7.01245,-7.92925,0.098158,-0.0992921,-0.0890338
465,84.4985,-4.84644,-1.19854,-0.0108956,0.0211221,-0.0678528,-0.0434416
466,53.2239,3.29611,7.04302,1.11712,0.0639166,0.0442897,0.0904575
467,28.6155,4.28804,-8.18931,2.54721,-0.0953726,0.0482177,0.0710942
468,37.65,6.78733,-3.94523,0.833472,-0.0131464,-0.0427594,-0.0993083
469,94.2295,8.84256,5.69133,-6.6586,-0.0806154,-0.0417168,0.0755627
470,64.2324,-8.39019,-3.77128,-9.90828,-0.0641604,-0.0664825,0.0776267
471,83.0526,2.48539,-5.53333,4.81615,0.0787462,0.0184335,-0.0517049
472,30.792,3.6007,5.74703,8.14326,0.0519046,0.018789,0.0445386
473,78.0212,1.74608,5.71665,-7.57861,0.0555798,0.0682118,0.0247168
474,30.0796,-2.53959,-4.75498,4.0755,0.0611924,0.0222516,-0.00992444
475,59.3491,5.4454,-9.6605,-4.02516,0.0916763,-0.0941112,-0.0892558
476,59.8009,0.61318,-2.00515,5.12398,-0.0192284,-0.0334035,0.0859029
477,25.1749,-6.91714,2.99247,-2.61043,-0.0404705,-0.0381521,0.00591365
478,70.1032,4.29435,4.6758,5.15441,-0.0850715,0.0845101,-0.0320075
479,3.5696,-4.67512,-4.08057,1.11299,0.0168986,-0.0845249,-0.0307873
480,70.3899,2.68163,-3.31917,-6.07632,-0.00894019,0.0336994,-0.0384168
481,6.95513,-2.77932,3.87178,5.33086,0.0191612,-0.059071,0.0489899
482,12.5536,6.53454,-8.16469,3.2705,-0.0584312,0.0166627,0.0825893
483,18.941,8.10111,-8.414,-0.649932,-0.0249715,0.000728684,-0.0691512
484,38.8796,8.00035,-2.92561,-5.27412,-0.0169101,0.037324,0.0777184
485,87.2395,9.62896,-9.74254,8.28202,-0.00506147,-0.0849041,0.0898376
486,34.2985,-7.36126,-7.97066,-4.43178,-0.0743227,0.0407763,0.0549271
487,53.0321,-6.49879,8.68924,-5.06957,-0.024921,-0.0778742,-0.0343009
488,84.1585,2.48515,0.538932,-9.30104,0.0185062,0.0693279,-0.0768352
489,15.1485,0.707924,-9.41262,4.13548,-0.0736901,-0.0181465,-0.015859
490,65.5323,9.42612,-6.91354,1.19983,-0.0946877,0.0928241,-0.0278991
491,8.05498,6.61811,6.61421,5.88686,0.0909913,-0.0349424,-0.0134388
492,64.2116,8.64155,-5.89528,2.594,-0.0659801,0.0793948,0.00317611
493,36.6356,-3.3464,3.50289,9.34129,0.00539727,0.0882428,0.0149439
494,61.116,-2.99616,-6.49074,9.6065,0.0154243,0.0927711,-0.0752679
495,64.1644,8.99262,-0.205884,-3.27928,0.00903603,0.0395567,0.0502705
496,78.0143,-6.55704,4.15737,1.16999,-0.00377279,-0.0898187,-0.0151654
497,5.74154,5.02327,4.15939,0.432537,0.0486344,-0.0355509,0.0787541
498,73.2135,9.59679,8.94526,6.18112,-0.0104097,0.0356978,-0.0602035
499,18.7491,1.58264,5.86984,-9.60595,-0.00906268,-0.00391554,0.0774982
500,41.6933,2.88916,8.69994,-6.61664,0.0696264,0.0555145,-0.0553465
501,84.4694,-6.10551,-6.12417,-6.46605,0.0673327,-0.0533231,0.0651858
502,43.9405,2.63681,7.12392,7.64451,-0.0721487,-0.0519487,0.0175621
503,4.31392,2.5007,-1.14897,4.19505,0.0754071,0.0466531,0.0681331
504,45.4943,5.94164,-0.233437,-1.97731,-0.0170387,0.0582385,-0.0480945
505,86.5549,1.16364,5.04259,-2.7603,0.0793357,0.000688377,0.0509761
506,58.8138,-8.03868,-1.91619,5.10622,-0.0761237,-0.069784,-0.0628712
507,89.8651,-5.616,2.19068,-5.44682,0.0687119,0.0976525,-0.00761957
508,8.72577,2.99233,-6.38342,-7.91122,0.0138412,-0.00640744,-0.0967466
509,52.6075,-0.591156,3.99783,8.84001,0.0760466,0.0358079,-0.0354468
510,96.0829,2.47891,1.54784,8.58873,-0.00549405,0.0785042,-0.0239077
511,63.5542,3.90035,-5.67015,-6.86714,0.0964656,-0.0373781,-0.0273519
512,1.16056,-4.17124,2.23506,5.61107,0.0533118,-0.0362972,0.0708526
513,53.1197,-3.66864,8.3941,-2.66892,-0.0326773,-0.0334613,0.08568
514,99.1954,8.42504,-7.12185,5.97536,-0.0626834,0.0642996,0.0900045
515,71.0665,-7.29365,8.98627,-4.48888,-0.0699866,-0.0676454,0.0340094
516,80.3378,6.50461,-2.04307,4.27997,-0.0353855,0.0439285,0.027231
517,45.6526,7.20748,5.69786,-9.22273,0.0214809,0.00792802,0.0943172
518,4.71324,-4.98434,-1.99419,3.50203,0.0999224,-0.0311907,0.0273478
519,34.4805,8.31857,3.98182,6.05682,0.00529352,0.0244359,-0.0758547
520,35.4601,0.575943,-4.49283,-5.81102,0.0516084,0.0271363,-0.0727736
521,63.5394,-0.117834,9.2598,4.61058,0.0345071,0.0963533,-0.0670096
522,21.8909,9.9138,0.343578,-5.56614,-0.0273669,0.0729032,-0.0578971
523,27.9784,-5.69456,7.64623,5.12993,-0.0275212,0.0755512,-0.0964057
524,72.6089,7.90751,8.73496,7.2868,-0.0459024,0.0533306,-0.0251133
525,32.233,-9.62889,6.43421,-1.74304,0.0473816,-0.019188,0.0242898
526,5.19488,-8.39729,-4.28376,-5.78494,0.0183793,0.0101008,0.0972895
527,7.3897,-0.85691,2.15049,4.36803,-0.00193499,-0.0896861,0.0785193
528,7.9077,-2.19493,-9.42921,-7.479,0.0375169,0.0860202,0.0127096
529,35.1157,-7.42698,8.72412,2.80613,0.0884621,-0.0308916,-0.0828684
530,35.8427,2.22333,-9.85461,-5.2307,0.0262898,0.0452646,-0.0832088
531,8.38529,6.4669,6.31512,-7.17146,0.0792971,0.0491748,0.0329601
532,78.3683,-8.75043,-8.41043,8.30193,0.0319527,-0.0876357,0.00234973
533,51.9562,-0.123517,4.68308,4.97106,-0.0202658,-0.0263684,-0.0620558
534,35.8963,-2.06141,-0.710725,5.26093,-0.0977945,-0.0474603,-0.0632556
535,13.0686,-1.57317,9.76266,5.31385,-0.0643685,0.0174667,0.0130701
536,8.42791,6.24495,-1.47323,-8.65375,0.0393718,0.0927342,-0.0379485
537,9.22527,4.69136,-6.81085,9.35537,0.0804703,-0.0731515,0.0275907
538,53.7646,6.49762,0.641549,0.419992,0.0493633,0.0726759,0.0436447
539,37.3605,9.23241,-5.91577,-8.87004,0.0862727,0.0474443,0.0820545
540,40.9194,7.268,-7.82608,-6.45548,-0.0501759,0.0444449,-0.00217992
541,90.3092,4.23771,8.83673,-7.21269,0.0195113,-0.0305164,0.00816725
542,25.9776,5.85145,-1.24871,0.796593,0.0749819,-0.0128708,0.0101374
543,37.4377,1.94455,0.818184,9.7822,0.0890648,-0.0951803,0.068619
544,96.1653,-4.55924,1.20826,6.32878,0.0178803,0.0127268,0.0629437
545,42.4019,7.42769,-4.17112,7.61275,0.0601788,-0.018602,-0.0723058
546,38.4047,-5.43672,2.95136,-0.808314,0.0543182,-0.0475816,-0.0394871
547,66.1388,-0.0218959,-9.4167,-0.102554,0.026479,0.0276621,-0.0560077
548,72.5647,-2.18829,2.68945,3.17207,0.00540299,-0.0996978,-0.0880979
549,76.6527,-7.9998,-2.31607,-4.29869,0.0398101,0.0521882,0.0138839
550,91.3696,-2.80527,3.05037,6.90229,0.0982908,-0.050961,-0.0557325
551,11.1205,6.3763,-6.12722,7.39044,-0.0654198,0.0840749,-0.0937862
552,37.2779,9.24132,-2.13561,-3.48085,-0.000642805,-0.0722319,0.0395759
553,60.2369,-1.39292,-8.42422,0.514002,-0.00859611,-0.0166396,0.0191618
554,4.18979,5.06008,4.36796,-0.328304,-0.0838266,0.0745469,-0.0113066
555,69.3658,-5.92387,-9.20042,-6.31363,-0.0986172,-0.042105,0.0411918
556,19.8788,8.25587,2.00991,-2.08426,0.0868851,0.0162079,-0.0980063
557,82.3861,0.824366,6.13188,-7.61697,0.095271,-0.0537291,-0.0848615
558,32.1366,6.20179,-9.32126,8.05647,-0.0331892,-0.0917595,0.0596977
559,25.7077,0.0393886,2.41229,5.52373,0.0382811,-0.0837488,0.0189237
560,32.4722,-0.49524,-9.24211,2.83903,0.0459009,0.0352167,0.0701899
561,75.3111,-7.22224,8.65389,8.3077,-0.0770202,-0.0729969,-0.0698075
562,94.5201,1.75439,-4.84985,6.60438,0.0581638,0.0342896,0.0304163
563,1.68238,-2.25985,-1.63144,-7.14693,-0.0482214,-0.073871,0.0171543
564,59.6322,-2.85775,3.67864,7.24081,0.0153796,0.0966472,0.0804692
565,61.9035,4.23181,6.81935,2.04503,-0.0998276,-0.0564204,0.0235928
566,87.6524,-1.4632,1.54501,-7.05149,-0.0780283,0.0324878,0.0396736
567,80.0073,7.56045,7.24723,9.06086,-0.0735272,0.0516612,-0.0830494
568,94.0246,9.08007,-2.30675,6.39089,-0.0527651,0.00807459,0.067095
569,20.9843,4.8757,4.00735,-4.08467,-0.0803938,0.0367934,0.00909105
570,46.7066,-6.60162,-1.89383,-1.26152,0.0957556,0.0680601,-0.0599214
571,2.85555,-0.117482,-1.95006,0.120212,-0.0457354,-0.0891563,-0.00310072
572,19.472,4.48915,-6.31446,-8.52674,0.0129977,-0.0989588,0.0251333
573,82.0922,-9.82287,-4.15745,-0.0791941,0.0561715,-0.0443617,-0.0270718
574,19.7059,-0.115579,0.831486,5.93332,0.0083506,-0.0329143,0.051919
575,49.568,-9.85114,4.43235,-5.51423,0.0458821,-0.00551084,0.0958582
576,53.8722,-1.967,3.25633,5.96585,-0.030037,0.00695795,0.0371727
577,13.8676,-5.77067,-2.72782,8.37948,-0.0547832,0.0100731,-0.0265699
578,44.3063,7.81546,7.84271,4.2338,-0.0145663,-0.0418714,0.0581829
579,46.8749,-8.4286,3.1866,-4.75632,0.0160094,0.088732,-0.0819505
580,88.6452,-3.40666,2.78699,-2.18485,0.0938584,0.0291793,0.014057
581,32.3217,3.27337,-6.10473,2.50903,-0.0404716,-0.0858072,0.0336541
582,90.2635,6.17818,-6.43605,-0.260218,0.0162228,0.00395088,-0.0551789
583,58.6808,0.197392,-6.44232,-1.07224,0.0513241,0.0925495,-0.0273292
584,44.881,-4.21379,-9.70386,-2.34503,-0.0420619,-0.0485245,-0.0528825
585,7.24191,-9.6413,8.77263,-2.99068,-0.0625338,-0.0237911,0.0623335
586,92.8947,-9.57586,3.50234,-8.02717,0.0544263,0.0119431,-0.053944
587,67.0276,8.34244,4.13269,6.50748,0.0108644,-0.0416939,0.0549109
588,97.2876,-6.91927,3.43442,2.96164,-0.0903208,-0.0344168,0.094237
589,66.8399,1.9242,6.54224,5.01375,-0.0295697,-0.0920166,0.065581
590,95.8602,3.43911,0.707894,2.65305,-0.00366295,-0.00837253,0.0394045
591,62.9613,-1.07552,-5.95666,-4.69778,-0.0501639,0.0639723,0.0344924
592,51.2044,-3.91247,1.81405,-5.04324,-0.0874788,0.0186021,-0.0780727
593,27.3454,8.00433,-8.74245,-6.01594,-0.0941489,0.0896537,0.00977593
594,50.6748,-8.81334,5.89547,-2.12138,-0.0419802,0.021456,0.0440104
595,85.9065,-0.520052,6.92468,-8.97362,-0.0236689,-0.0882773,0.0837089
596,85.3548,-9.98318,-4.62282,-2.54967,-0.0235153,-0.0718771,-0.0186271
597,12.9408,0.794681,3.54685,-4.15436,0.0762314,-0.0896966,0.0746853
598,81.3137,9.25139,5.1456,5.11777,0.079263,0.0940511,0.0494448
599,24.9072,-6.28314,-0.0156974,-6.15523,-0.0877029,-0.0127466,0.0450719
600,11.2348,-9.51546,-0.378803,-0.559741,0.0709578,0.0927438,-0.0535494
601,96.4317,9.95632,9.08232,7.42886,-0.0254989,0.0631012,-0.045351
602,82.4361,2.38459,-0.112222,-2.14747,-0.0720439,-0.0342149,-0.0100266
603,42.9214,-8.39883,0.537109,7.24499,0.0842752,-0.0485691,-0.0513558
604,15.7976,-3.79231,-6.40403,-5.64938,-0.0331369,-0.0455758,0.0342851
605,29.0058,-7.07425,-1.28094,9.63954,-0.0600672,-0.00841314,-0.0129001
606,7.4907,-0.374059,-2.69392,-7.57788,0.000176887,0.08286,-0.033422
607,60.7997,-2.72085,0.0726506,2.66994,-0.0286458,0.0475088,0.0815214
608,84.2423,-4.06842,-5.99173,-7.23653,-0.0237207,0.0936371,-0.0223437
609,26.1655,-9.8106,-4.1911,1.80108,0.0630044,0.0753057,-0.0431114
610,64.3416,2.79164,1.574,1.64557,0.0966902,0.0939986,0.088537
611,96.535,3.57589,-8.05054,8.0921,-0.0789249,0.0483093,-0.0466664
612,41.0349,8.24945,9.46946,8.65715,-0.0838433,-0.00199657,0.0412931
613,94.7354,-3.59042,-7.95901,4.00812,0.0688232,-0.0473149,-0.0897748
614,48.1613,6.38765,-3.57891,-9.488,-0.0242718,-0.0943562,-0.0151262
615,49.9154,-2.02288,-5.39222,8.48294,0.0964213,0.0700299,0.00658589
616,51.7197,6.14495,-3.37065,3.84274,0.0672588,-0.0474948,0.0177966
617,32.2043,2.86591,-9.96516,8.85714,0.071731,0.0375783,-0.0165821
618,80.6466,9.67695,-8.1133,-9.495,-0.0289815,-0.0606418,0.0970928
619,29.4315,-7.98821,8.38423,0.186175,0.0912364,-0.0595612,0.0150576
620,33.7829,8.12194,3.85172,3.26593,-0.0290779,0.0462747,0.0980031
621,32.9485,-9.05658,-3.71249,-3.72286,-0.0532897,0.073624,0.0589075
622,47.7361,-5.62482,-3.25279,8.6997,-0.0767896,-0.0797388,-0.0104069
623,87.7552,-5.63655,-5.43062,-8.56637,0.0727386,-0.0581212,0.0236545
624,89.4084,-8.11964,-7.25037,-0.533309,0.0409589,-0.0376412,-0.0451914
625,27.9982,2.97342,-9.79275,6.50514,0.0504288,0.0604452,0.0292945
626,98.3975,4.33482,-6.75259,-9.59972,-0.0342932,-0.0677225,0.0269442
627,37.9971,1.0374,-5.64038,-7.24861,0.091441,0.0770639,-0.00286095
628,81.8632,-0.467433,-6.73038,5.37964,-0.0113905,-0.0712071,-0.0697437
629,46.666,-7.95601,-2.71067,3.64391,-0.0746724,0.0468639,-0.0870351
630,62.3845,6.3097,7.42351,6.11984,0.00183331,-0.0459666,-0.00348412
631,96.9414,0.767575,-4.93768,-0.193566,-0.0984806,-0.0913468,-0.0729841
632,42.6334,5.00664,-0.552592,-9.82174,0.0180361,0.0246988,0.0717425
633,9.62666,-9.00293,-5.968,-3.6347,0.038582,-0.0425454,-0.0816825
634,62.4118,1.18889,-3.17171,-4.67916,-0.0161385,0.0548819,-0.00958921
635,99.2729,9.01339,-6.25199,-1.99721,0.00930201,-0.0324903,-0.0752204
636,40.2989,4.47108,1.40126,-1.5034,0.0211787,0.00337729,0.0379399
637,11.8268,3.13496,-0.936036,5.87157,-0.0953996,-0.022693,-0.0909554
638,29.254,7.47354,-2.41675,-8.26771,-0.0775561,0.0450735,0.0656558
639,57.484,-5.20957,0.543078,-2.38409,0.0687871,-0.0707316,-0.0301923
640,54.2059,3.42516,-2.73804,6.67099,0.0822842,0.0808364,-0.0134619
641,42.5837,-7.2584,8.24587,-5.827,-0.0856847,-0.087133,-0.0867435
642,63.6444,-3.53338,-8.59117,-6.17674,-0.0819327,-0.00751688,-0.0392341
643,92.7272,8.32872,-6.65075,-1.85222,0.090856,0.067181,-0.0838975
644,61.2679,3.01454,-4.04085,5.77197,-0.0842582,-0.062629,-0.0733319
645,79.0692,-7.06679,6.45942,-0.870069,-0.0147029,0.031898,-0.000417199
646,45.4588,0.251959,8.7942,-7.09767,-0.0620237,0.0732337,0.0373276
647,91.9696,6.78255,-3.33844,2.83616,-0.0127002,0.0299997,0.0985919
